id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
11,2011-09-16,36,19,12,NA,NA,NA,NA,NA,NA,Investment,Kosino-Uhtomskoe,14883622.34,72131,0.024444186,0.158249043,7567,3848,4,5731,8687,5,0,NA,1,0,4,2,no,0,0,0,no,yes,no,yes,no,no,no,no,102828,47783,55045,13954,7202,6752,49242,24606,24636,8935,2488,6447,7567,3867,3700,5731,3000,2731,15057,7784,7273,26154,13689,12465,12659,6564,6095,1204,12,793,36,179,14,97,0,64,9,1204,298,382,306,42,176,11,1.775182628,1.27815875,14.86018546,1.238348789,0.1754438,0.31773877699999997,0.202279123,0.191739837,0.859734534,4.355838,2.013254,2.620124,3.432120197,41.18544237,11,3.432120197,4.467634442,11,0.048622705,0.583472463,0.98514457,no,3.114978819,11.0831538,14.96900889,15.66223681,17.06679632,2.832870181,7,no,2.833297142,11,2.50114757,no,22.63426989,5,7.584703453,3,9.016315722,15.46067259,1.617005117,3.585569525,10.34587975,2.667538822,12.43160949,0.427298233,0.166618267,3.757818865,3.757818865,15.75916515,3.577387468,3.595724609,14.48476942,0.557682421,6.278428739,2.833044745,2.77901809,3.374982007,0.718012042,0.31773877699999997,1.994975862,1.980072331,8.730363169,5.989808596,5.398195768,4.456105424,0.283067116,good,14.68,0,0,0,0,0,1,1e3,1500,1250,0,0,0,1,0,0,0,0,0,0,0,1,1,20.22,1.17,0,0,0,0,2,750,1250,1e3,0,0,1,1,0,0,0,0,0,0,0,1,1,25.78,6.44,0,0,0,0,2,750,1250,1e3,0,0,1,1,0,0,0,0,0,0,0,1,1,26.01,10.6,0,0,0,0,2,750,1250,1e3,0,0,1,1,0,0,0,1,2,0,0,1,1,20.29,8.94,0,0,2,47100,6,833.33,1333.33,1083.33,0,0,2,4,0,0,0,2,3,0,0,4,1,13.75,5.32,2,138650,20,405046,38,686.49,1162.16,924.32,1,8,16,11,1,1,0,5,9,0,2,17,6,4650000
12,2011-09-16,38,19,11,NA,NA,NA,NA,NA,NA,Investment,Zapadnoe Degunino,7632939.805,78810,0.051843748,0.43788524,5519,1503,3,5735,5782,3,0,1084,0,0,3,2,no,0,5,3,no,no,no,yes,no,no,no,no,87713,41288,46425,11996,6185,5811,51138,25535,25603,15676,4371,11305,5519,2775,2744,5735,3043,2692,13390,6903,6487,17236,8896,8340,10557,5442,5115,212,55,11,0,28,12,105,0,1,0,213,1,2,95,58,57,12,2.844124913,2.06724263,27.67804298,2.306503582,0.341368228,0.185712984,0.84739393,0.45592583,0.34382912,17.94039,0.784755,5.804264,4.978185601,59.73822721,12,3.557675125,4.894231109,128,0.076349353,0.916192232,1.454174982,no,0.75556051,11.30023882,14.06482697,14.73631109,16.13770406,0.423185959,8,no,0.755560527,1,0.152027392,no,14.92228742,121,14.52194449,1,22.10711902,2.160311761,0.418401223,0.378453146,1.507668337,1.852578767,15.68168627,4.178403728,1.288252544,5.066980389,2.675946678,9.211977774,3.205701449,2.226730135,7.95900384,4.192110791,4.860389109,3.353354808,0.311723893,0.55270309,0.273509923,0.185712984,0.586439859,0.585369885,6.988461508,18.92056131,10.02024158,5.264047932,0.801510253,satisfactory,0.73,15.12,0,0,2,8499,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,12.92,35.58,1,6957,2,8499,1,NA,NA,NA,1,0,0,0,0,0,0,1,1,0,0,0,0,15.34,30.38,1,6957,5,102099,4,766.67,1166.67,966.67,1,1,0,2,0,0,0,1,1,0,0,3,0,12.88,23.24,1,6957,7,156099,11,700,1166.67,933.33,2,1,4,4,0,0,0,1,1,0,0,7,0,11.87,15.82,2,30257,11,247499,43,667.57,1121.62,894.59,6,9,14,12,2,0,0,4,7,0,0,17,1,14.86,14.1,23,702358,35,1190497,136,714.96,1196.85,955.91,9,31,46,39,8,3,0,10,9,0,0,35,4,4800000
13,2011-09-17,43,28,4,NA,NA,NA,NA,NA,NA,Investment,Kuncevo,52351766.54,142462,0.070662054,0.035145267,9347,4050,7,9292,11234,8,0,2620,0,0,5,2,no,0,3,3,no,no,no,yes,no,no,no,no,78507,37052,41455,19784,10339,9445,85551,43352,42199,37127,11024,26103,9347,4806,4541,9292,4919,4373,22071,11484,10587,15929,8541,7388,17469,9082,8387,737,68,204,14,237,21,180,2,10,1,738,47,88,413,94,96,13,2.124787465,1.623329099,19.47994918,1.623329099,0.240613803,0.72598907,2.370263153,0.441057574,0.093757784,18.75487,2.400424,18.04091,0.635649365,7.627792385,13,0.635649365,0.951980546,13,0.107482567,1.289790804,1.251602133,no,1.652673969,8.215523636,11.28861228,12.33874383,13.2028609,1.454205997,9,no,1.51158015,33,0.211403248,no,12.43454004,50,16.4847138,1,22.43234892,8.505388399,0.3741609,1.31797636,4.724504192,1.327202095,17.84615781,7.769835814,0.367099701,1.276757629,8.734871107,9.493699222,5.004636313,1.896477493,4.80456627,3.017238455,8.027416277,0.72598907,0.654326409,0.777103755,2.642097811,0.72598907,0.522782255,0.482207276,5.821841927,7.625452984,7.02971008,2.615792198,0.497075931,satisfactory,0.23,39.33,0,0,0,0,1,1e3,1500,1250,0,0,0,1,0,0,0,0,1,0,0,1,0,0.68,31.19,2,320462,2,261000,4,575,1e3,787.5,0,1,2,1,0,0,0,1,1,0,0,2,0,7.96,18.59,3,329704,5,362889,13,630.77,1038.46,834.62,0,4,4,5,0,0,0,1,1,0,0,9,0,12.65,10.84,5,348547,8,837086,20,710,1175,942.5,0,4,7,8,1,0,0,2,2,0,0,9,0,20.33,7.38,12,605354,15,943447,38,822.22,1361.11,1091.67,2,7,12,12,3,2,0,5,5,0,2,23,0,24.02,7.57,19,929333,27,1228218,101,947.83,1570.65,1259.24,9,19,29,21,13,9,1,7,15,0,2,47,0,5100000
14,2011-09-19,31,31,4,NA,NA,NA,NA,NA,NA,Investment,Presnenskoe,11638050.15,123280,0.068202173,0.042031587,7125,3240,7,6856,10602,9,0,1940,2,1,29,2,yes,3,5,84,no,no,no,yes,no,no,no,no,57999,25611,32388,14906,7789,7117,75357,38841,36516,33017,10594,22423,7125,3725,3400,6856,3580,3276,16727,8746,7981,10184,4834,5350,13121,6880,6241,836,99,6,1,664,33,30,0,2,1,831,240,114,332,76,69,14,1.5988802,1.214706315,14.57647578,1.214706315,0.478112046,0.718828221,0.448685022,0.086052714,0.652802691,13.41591,0.900938,11.69324,1.254206397,15.05047676,14,1.26374444,2.457773848,14,0.121959,1.463507996,0.099465462,yes,10.82234557,0.571993411,2.539288926,3.439223422,4.450091361,0.571993402,4,no,1.043572367,32,0.617086008,no,4.113420099,83,6.969167203,5,13.60443809,6.091927689,1.333215599,1.738120364,2.618694876,1.027339663,16.76247788,3.121982279,0.263297708,0.643301506,2.464038905,2.486436871,1.555242452,0.069693569,3.09478809,0.592502451,0.599082038,0.821733091,0.968500256,0.380284484,2.326090701,0.718828221,1.198647248,0.332050158,4.583031772,3.106624982,1.936838982,3.349404225,0.005144878,poor,10.77,0,2,34565,0,0,4,650,1e3,825,0,2,0,2,0,0,0,0,1,0,0,4,0,8.98,9.09,19,1515158,1,320000,55,989.58,1614.58,1302.08,7,15,6,11,11,5,0,0,2,0,0,8,0,7.37,12.37,38,2556342,4,357500,127,1019.3,1675.44,1347.37,13,19,25,32,29,9,0,2,5,0,0,12,0,5.45,14.86,58,3133200,6,692200,204,1098.95,1786.84,1442.89,14,36,41,50,39,18,6,8,6,0,3,23,1,5.18,18.47,120,4108366,22,1459850,459,1069.63,1741.82,1405.72,31,91,92,109,81,44,11,15,19,0,10,47,4,11.73,11.85,441,8143924,61,2817760,1615,935.24,1538.23,1236.74,111,377,377,366,254,108,22,57,102,1,72,166,7,5200000
15,2011-09-19,31,21,3,NA,NA,NA,NA,NA,NA,Investment,Lefortovo,8993640.418,89971,0.066940871,0.306977489,4993,1768,4,5148,4564,4,0,1575,5,1,12,1,no,0,7,14,no,no,no,yes,no,no,no,yes,142243,63135,79108,10778,5543,5235,58895,32117,26778,20298,6371,13927,4993,2549,2444,5148,2652,2496,12229,6378,5851,25730,12344,13386,9480,4876,4604,285,68,0,1,159,0,55,0,2,0,285,6,50,139,80,10,15,1.023327784,0.590130357,7.081564286,0.590130357,0.196603916,0.797255445,1.479843613,0.385974217,0.256813706,9.34138,1.053232,14.3849,0.904528679,10.85434415,15,0.904528679,1.511784384,15,0.17523703,2.102844362,1.386522616,no,8.276662483,0.820600456,3.331353681,3.874625916,5.469215614,0.239878217,10,no,0.820600445,4,0.307273779,no,4.912176335,5,4.530317449,4,3.113361455,10.01720776,1.236413429,3.969551356,1.120063944,2.417961252,8.708683242,0.509649003,0.376860936,0.667945229,3.55906659,1.660760465,0.937306904,1.658764888,1.359048609,1.33257784,0.510377152,2.359491138,0.600306144,0.317269641,1.028405844,0.797255445,1.510980098,0.75131432,5.09500647,2.883607957,1.895468254,2.653555051,0.180796687,poor,1.94,13.12,4,122400,0,0,13,569.23,1e3,784.62,0,3,7,3,0,0,0,0,0,0,0,2,1,1.32,27.49,6,160306,2,260000,32,554.84,967.74,761.29,1,9,15,7,0,0,0,0,1,0,0,7,3,2.09,35.69,12,214787,2,260000,35,544.12,955.88,750,1,10,17,7,0,0,0,0,3,0,0,10,3,3.82,34.86,25,418483,15,493526,52,626.53,1061.22,843.88,3,14,19,14,2,0,0,6,7,0,1,17,3,3.67,28.56,61,961397,24,861430,124,709.73,1176.99,943.36,11,29,35,39,10,0,0,18,22,0,4,45,4,9.95,22.24,306,4779194,72,2383501,803,759.44,1266.62,1013.03,51,202,236,205,88,19,2,63,100,0,28,132,14,5000000
16,2011-09-20,51,31,15,NA,NA,NA,NA,NA,NA,Investment,Mar'ino,11754772.16,247469,0.188712765,0.090799103,19223,10175,13,19083,21892,14,0,NA,5,0,16,16,no,0,15,2,no,no,no,no,no,no,no,yes,165727,75503,90224,40692,20977,19715,161290,79622,81668,45487,12303,33184,19223,9987,9236,19083,9761,9322,45170,23233,21937,35793,17785,18008,36035,18574,17461,352,3,0,0,4,17,328,0,0,0,352,0,0,0,176,176,16,1.495312886,1.045237008,12.5428441,1.045237008,0.238080787,0.30274937,1.12355036,0.175785183,1.836320957,3.667428,1.634567,8.801944,3.681022942,44.1722753,16,3.6848658,4.794848891,16,0.08976094,1.07713128,0.298432038,no,3.561980243,8.715519371,11.90844523,13.32465286,14.11860041,3.561980236,1,no,5.382402522,48,2.635958871,no,15.83181649,5,6.093443932,6,3.520777802,4.732180257,1.483523951,0.236019327,4.247868107,6.630394318,4.757579424,0.993639775,0,2.453570106,1.079196387,6.596687871,2.965201824,2.962090631,3.179610522,1.427919932,4.049168259,2.745324574,0.568237365,1.7456437,0.389015459,0.30274937,0.429662761,0.398154433,8.588201603,9.808141113,5.583256305,3.28908726,0.331858293,excellent,27.58,0,0,0,0,0,2,300,500,400,1,1,0,0,0,0,0,1,2,0,0,1,1,26.42,0,0,0,7,101310,12,590.91,1e3,795.45,1,5,3,2,1,0,0,2,2,0,0,7,3,21.15,0,0,0,12,247788,33,613.79,1034.48,824.14,4,11,9,7,2,0,0,2,2,0,0,12,4,26.53,0.88,2,14271,17,514888,49,551.16,941.86,746.51,6,19,14,8,2,0,0,3,3,0,0,16,5,22.68,10.28,4,68023,23,572410,59,605.77,1028.85,817.31,7,20,17,11,4,0,0,6,7,0,0,30,5,16.68,12.47,8,288023,36,1298186,118,649.06,1099.06,874.06,12,31,40,28,6,1,0,9,21,0,1,53,9,1850000
17,2011-09-20,47,31,4,NA,NA,NA,NA,NA,NA,Investment,Kuz'minki,7984443.568,142243,0.372734826,9.95363e-4,7753,4547,8,7651,10492,8,1,NA,1,0,7,8,no,0,5,1,no,no,no,yes,no,no,no,no,31167,16000,15167,16405,7985,8420,93811,46746,47065,32027,8404,23623,7753,3809,3944,7651,3675,3976,18245,8914,9331,5829,2955,2874,14430,7004,7426,502,155,0,0,29,6,312,0,0,0,500,0,0,414,35,51,17,0.908195296,0.683325925,7.453252067,0.621104339,0.354595182,0.266978222,1.09367126,0.125797149,2.055710705,5.025273,2.135239,11.17031,2.393325354,28.71990425,17,2.45554694,3.123471553,17,0.122196241,1.466354887,0.731178654,no,4.571856115,4.155110539,8.210705767,9.299849373,10.31352228,1.187343399,3,no,4.155110501,4,1.423381714,no,10.57745551,5,5.894865847,3,6.06562339,7.468431366,1.241027223,2.831714453,4.929764254,4.57683371,4.260660945,1.872263579,0.471996531,1.990352756,1.163080549,2.118585203,1.574769563,0.338781827,7.02837224,1.752363643,2.192270537,1.372645624,1.031199183,1.557434286,1.198357458,0.937630815,2.202732274,0.130999133,9.159344164,3.457763847,2.039846966,4.190323375,0.551986066,poor,13.12,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,3,0,0,1,0,39.89,0,0,0,0,0,4,600,1e3,800,1,1,1,1,0,0,0,0,3,0,0,3,0,32.81,0,0,0,5,48450,17,581.25,1e3,790.63,1,6,6,3,1,0,0,0,6,0,0,3,1,25.17,0,2,11600,6,49950,27,596,1040,818,2,8,11,4,2,0,0,0,8,0,0,14,3,18.61,9.93,5,59052,10,433870,43,700,1187.5,943.75,3,10,16,10,3,1,0,4,15,0,2,27,6,16.06,18.55,18,606879,27,937551,116,706.48,1185.19,945.83,8,31,36,29,10,2,0,7,23,0,4,62,13,6300000
18,2011-09-20,42,28,2,NA,NA,NA,NA,NA,NA,Investment,Nagornoe,5293464.965,77878,0.023464016,0.195781053,4713,2279,4,5212,10027,8,1,NA,3,0,2,2,no,0,2,6,no,no,no,no,no,no,no,no,115352,52813,62539,10600,5422,5178,49882,24603,25279,17396,5130,12266,4713,2390,2323,5212,2677,2535,11749,6001,5748,22625,11064,11561,9319,4737,4582,244,71,0,0,105,4,64,0,0,0,243,0,1,153,56,33,18,1.612975362,1.183976121,14.1345257,1.177877142,0.303113879,0.462189362,1.413751818,0.263063686,0.052200385,3.683112,3.748674,7.389398,2.400834592,28.8100151,2,5.286451143,6.741069165,2,0.100444427,1.205333126,0.84599894899999994,no,10.07550672,3.716122269,6.856826179,8.34660058,8.927901339,0.189943619,2,no,3.716122243,4,0.149267948,no,10.87643187,32,4.616222955,2,11.98708769,4.051076686,0.933983053,1.004688615,4.18692982,2.454995059,10.29435146,1.815375404,0.139665089,3.683774334,10.0075472,6.398112475,2.019171815,1.394703536,12.98967874,1.688947177,1.759727651,1.450593324,0.524949237,0.527813535,1.038202407,0.462189362,1.636069002,0.785670294,2.308637143,2.450228251,2.849772538,1.123988267,0.258496272,poor,1.24,26.27,0,0,0,0,2,650,1e3,825,0,1,0,1,0,0,0,0,0,0,0,1,0,5.1,30.34,8,373815,6,303970,9,577.78,1e3,788.89,0,4,3,1,1,0,0,0,1,0,1,1,1,8.98,31.38,12,645399,6,303970,16,735.71,1250,992.86,2,6,4,1,2,1,0,0,1,0,2,8,1,8.98,29.9,16,687399,9,389770,39,672.97,1148.65,910.81,2,13,13,6,4,1,0,1,3,0,4,11,3,12.22,22.88,26,860066,15,636670,88,671.08,1144.58,907.83,5,24,32,18,8,1,0,5,11,1,8,26,8,13.68,21.5,88,3408664,48,2239705,294,743.26,1244.68,993.97,12,72,94,78,32,6,0,13,33,1,10,72,12,5900000
19,2011-09-22,59,33,10,NA,NA,NA,NA,NA,NA,Investment,Kosino-Uhtomskoe,14883622.34,72131,0.024444186,0.158249043,7567,3848,4,5731,8687,5,0,NA,1,0,4,2,no,0,0,0,no,yes,no,yes,no,no,no,no,102828,47783,55045,13954,7202,6752,49242,24606,24636,8935,2488,6447,7567,3867,3700,5731,3000,2731,15057,7784,7273,26154,13689,12465,12659,6564,6095,1204,12,793,36,179,14,97,0,64,9,1204,298,382,306,42,176,19,2.0478479,1.428758422,17.14510107,1.428758422,0.161434787,0.678491366,0.421274831,0.19844851,0.911485253,4.091432,1.91323,2.254417,3.788198169,45.45837802,11,3.788198169,5.149892261,11,0.105465236,1.265582837,1.34850809,no,3.479508932,11.44773248,15.32726643,16.01399973,17.42368658,3.091613829,11,no,3.092931743,7,2.745022226,no,22.99034786,5,7.940781424,3,9.227503082,15.77677757,1.875426444,3.937713146,10.51327403,2.962065867,12.78768746,0.222505826,0.326612246,4.113896837,4.113896837,16.11524312,3.931607348,3.653473993,14.84084739,0.913760392,6.63450671,3.051676983,2.739252695,3.740525707,0.849255687,0.678491366,2.357985759,2.342765879,8.613408409,6.345886568,5.738201309,4.814577347,0.229656718,good,16.89,0,0,0,0,0,1,1e3,1500,1250,0,0,0,1,0,0,0,0,0,0,0,1,1,17.42,0.64,0,0,0,0,2,750,1250,1e3,0,0,1,1,0,0,0,0,0,0,0,1,1,23.85,6.23,0,0,0,0,2,750,1250,1e3,0,0,1,1,0,0,0,0,0,0,0,1,1,26.85,11.07,0,0,0,0,2,750,1250,1e3,0,0,1,1,0,0,0,0,0,0,0,1,1,21.75,9.35,0,0,1,36600,4,750,1250,1e3,0,0,2,2,0,0,0,1,3,0,0,2,1,13.46,6.03,2,138650,17,320516,34,721.21,1212.12,966.67,1,6,14,11,1,1,0,6,9,0,2,17,6,7900000
20,2011-09-22,44,29,4,NA,NA,NA,NA,NA,NA,Investment,Gol'janovo,14286990.83,157010,0.389353565,0.194489265,7751,5041,6,8004,11081,7,0,125,3,0,5,3,no,0,5,3,no,no,no,yes,no,no,no,no,12327,5588,6739,16831,8637,8194,98260,47405,50855,41919,12424,29495,7751,3941,3810,8004,4152,3852,18912,9716,9196,2780,1351,1429,14694,7551,7143,371,88,0,0,68,8,207,0,0,0,371,0,1,221,129,20,20,1.9456431,1.381080335,15.91210349,1.326008624,0.321335505,0.372239123,2.584343037,0.811782772,0.222715021,16.71069,1.188661,13.87984,3.774845199,45.29814239,18,3.580270253,4.391932335,18,0.103280151,1.239361817,1.612675888,no,3.477143944,7.297422617,9.449467533,10.1935066,11.99140951,3.234142738,12,no,3.257432428,41,1.04882028,no,9.129001465,97,1.452016015,7,6.574595507,16.16644885,0.925350786,1.789197209,1.271579511,8.140439643,17.43423458,1.387788251,1.06465949,2.203887605,4.150484733,3.456202397,1.598469188,2.063737254,7.475040652,0.74438914,2.575422677,1.419267623,0.214510239,0.692459491,0.899241507,0.372239123,1.384748165,0.464104233,9.396460363,6.652674488,6.422006084,2.371300303,0.129263609,good,0,29.79,0,0,1,3164,2,400,750,575,0,1,1,0,0,0,0,0,1,0,0,0,0,1.5,39.73,1,6600,2,23732,5,660,1100,880,0,1,2,2,0,0,0,0,1,0,0,0,1,4.47,38.02,3,11300,4,61032,19,705.26,1184.21,944.74,0,3,8,7,1,0,0,1,3,0,0,4,3,11.33,29.88,5,86300,7,72467,29,659.26,1111.11,885.19,2,6,11,9,1,0,0,1,3,0,0,18,4,24.92,18.56,8,121139,13,129066,51,742.55,1244.68,993.62,4,13,16,12,4,2,0,3,8,0,2,29,5,41.24,9.79,20,398612,20,719166,118,655.36,1111.61,883.48,6,38,39,24,9,2,0,10,14,0,2,51,5,5200000
21,2011-09-22,74,44,10,NA,NA,NA,NA,NA,NA,Investment,Vnukovo,15319902.35,21040,0.051548926,0.036270089,1491,1105,1,1318,2231,1,0,200,1,0,0,0,no,0,1,1,no,no,no,no,no,no,no,no,1285626,611775,673851,2981,1549,1432,13457,6933,6524,4602,1234,3368,1491,778,713,1318,685,633,3307,1699,1608,281232,142554,138678,2645,1379,1266,1233,25,774,97,254,18,18,0,41,6,1233,1,173,845,101,113,21,8.89539239,8.120823091,71.55492378,5.962910315,0.32330838,2.500105459,9.9015452410000009,0.190786254,0.805916637,19.37555,2.355643,23.79502,3.928727876,47.14473451,19,3.841121917,4.892585396,19,0.210132651,2.521591816,0.285740452,no,12.4839416,22.41418591,25.13536935,26.29954181,27.17480611,2.864055492,13,no,3.450595128,27,0.178692467,no,28.61830189,50,22.71524257,8,35.0678815,22.77067898,14.2856652,10.61033293,15.24608532,9.014840195,20.89460894,6.766306714,6.789990594,8.920280376,9.114439964,19.24718851,13.45748724,8.251537061,29.85031329,5.864537821,18.24226546,13.99690681,3.550410252,3.074537949,3.738206398,2.500105459,3.016790345,1.64431609,17.99385397,18.80817463,15.23405139,9.919840516,2.166748503,no data,17.83,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,31.78,3.37,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,30.67,6.5,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,27.42,4.97,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,22.29,2.44,0,0,0,0,2,650,1e3,825,0,1,0,1,0,0,0,0,2,0,0,0,0,31.85,1.6,2,885,2,30000,2,650,1e3,825,0,1,0,1,0,0,0,1,5,0,0,0,0,8200000
22,2011-09-22,39,39,7,NA,NA,NA,NA,NA,NA,Investment,Juzhnoe Tushino,7887684.174,104434,0.222646321,0.188783766,5989,2707,3,6137,6340,4,0,NA,0,0,10,1,no,0,1,4,no,no,no,no,no,no,no,no,105663,49025,56638,12906,6652,6254,65729,34908,30821,25799,7471,18328,5989,3061,2928,6137,3196,2941,14403,7428,6975,20306,10071,10235,11355,5854,5501,332,58,0,0,184,6,84,0,0,0,331,3,4,211,93,20,22,2.785477527,1.97299395,23.46911601,1.955759667,0.853441652,0.479054865,0.913520199,0.371157616,0.146312891,19.38708,2.385666,7.700438,3.970889266,47.65067119,20,4.765632381,6.548075834,4,0.194021631,2.328259576,0.342414713,no,3.855370961,9.238174797,11.88543752,12.65264442,13.91848212,1.267681132,14,no,3.709519015,17,0.801804384,no,12.70644971,83,4.288088638,1,21.3876145,4.823501526,1.814891341,0.094900179,6.240802073,1.998152411,22.68329206,2.527793655,0.209617897,2.505881817,9.463264652,2.383571387,1.01241407,0.939575146,10.66964625,1.09518787,6.131230659,1.061938599,1.224554792,1.261976982,1.143782807,0.479054865,1.712774982,2.519650533,8.606888794,12.21874672,10.04429218,1.92123341,0.468931905,poor,2.69,15.79,0,0,0,0,1,300,500,400,0,1,0,0,0,0,0,0,0,0,0,2,0,5.46,14.94,0,0,0,0,4,700,1250,975,0,1,2,0,1,0,0,0,0,0,0,3,0,9.66,11.57,1,9881,1,119078,23,700,1214.29,957.14,2,4,11,4,1,1,0,0,0,0,0,9,0,13.78,13.56,6,162031,9,249818,40,739.47,1250,994.74,2,12,13,7,4,2,0,2,0,0,1,12,1,17.3,12.97,19,479423,20,467098,84,707.69,1192.31,950,6,24,27,18,6,3,0,5,3,0,1,31,5,19.76,11.45,46,1425767,46,1413963,225,690.59,1160.89,925.74,23,60,68,53,18,3,0,12,14,0,1,64,9,5200000
